source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe
3953622300544987904,185.5002912981084,22.4086638421154,13.335232687287114,0.029743768,-56.076006228599745,0.030093707,-35.53251099872949,0.023415389,13.07839,5.6625805,14.879756,16.399975,13.67973,1.0592494
1059455186521324288,167.06614440843765,67.47551874714583,12.605744393633186,0.01819998,-89.8663712065768,0.016984718,-9.184805329966858,0.021483175,-45.50425,0.29532602,11.513471,12.216251,10.7066555,1.3180726
3496803252455657088,190.8224380534269,-26.17278322952721,14.665198721674804,0.02053618,-179.95122753248762,0.0241384,-109.26717086885344,0.017629169,30.305193,0.3087349,11.818476,12.714324,10.880173,1.3144171
5329034106217022720,131.12026243124748,-48.67961129140837,30.81994210744697,0.018218223,-78.72246642324914,0.020474402,-120.23151371022335,0.019735597,2.9106479,2.4669886,14.497669,16.302504,13.212235,1.1276809
5049919059401206016,41.808973030217885,-35.32731776626619,16.42184278703095,0.012521346,131.7467048992708,0.009301335,68.91519368873372,0.01351364,17.662899,34.729187,13.272944,14.568529,12.14705,1.2081813
1624498644441880832,248.80087425630205,60.54555212488345,13.328854077892316,0.013721262,-11.487050355217375,0.017006783,72.70640635730518,0.017280098,-21.73937,1.8456932,13.930209,15.249132,12.80051,1.1274904
3018895408138292736,87.41340331536648,-7.31892345709075,19.93624743449092,0.024038011,28.81794598809622,0.022913223,-348.4155710186616,0.020291165,-11.32016,2.6241946,14.758913,16.26536,13.566663,1.1203564
3231573529981758464,73.52918497606758,1.3151384738796443,11.589463891304442,0.021343924,74.3477295973797,0.021803683,-13.666249837752725,0.018479643,63.105846,0.17222379,8.295692,8.558745,7.859517,0.96266204
573642673940010112,0.9454892078970992,85.46325956464321,17.13640303673703,0.01550045,-29.792402071157788,0.018598838,-20.098941768340342,0.018350936,-4.519973,2.779823,14.302381,15.81795,13.104758,1.1951132
4333408357111411968,253.55639711036855,-11.813276450737904,10.530208942548397,0.027339177,-5.694079451548327,0.03202312,-73.0415581661594,0.0230957,9.256294,2.9236016,14.802837,16.289251,13.613193,1.1159365
6344626849017611776,335.112219775771,-84.36365651246581,31.20981629844214,0.01485701,128.21011493239803,0.01792225,270.67617087765615,0.017452648,59.02088,1.6324623,13.829743,15.349751,12.6310625,1.2490389
786423290882075904,176.71154520759737,47.89014770899022,19.06609791866285,0.016634848,-82.76554027858802,0.008914958,-65.05241223962858,0.014544681,-8.793668,0.18698832,9.727345,10.210524,9.082468,1.0877773
4637141705475441664,31.73055686918675,-75.57852182654923,10.045182356716786,0.011918523,-64.26302641804682,0.0157413,-86.3950847612971,0.016346157,24.107716,0.45596913,11.488703,12.076834,10.76396,0.9277245
5369484176926725760,175.6537214726428,-51.81016890697848,20.00866883592647,0.01626959,-46.35298818019703,0.013474152,-88.43574935158696,0.013476,27.773153,22.496183,13.6443,15.069983,12.472256,1.28845
1047766312766423680,159.71279219390226,60.02168835403155,22.559590595861607,0.010744915,71.25962466447851,0.008621264,-79.2729423257195,0.010812145,6.7794933,0.65186,13.204208,14.446966,12.098593,1.0884215
5836608629666884608,240.04749322614552,-55.11363592547773,15.832455480497105,0.015881822,38.16046541895048,0.017174562,-118.24889084527696,0.014149002,8.283947,0.19768927,10.779205,11.388307,10.036568,0.9651636
1868867337109107712,317.9339570378251,37.561411253968664,17.96470030076328,0.011506587,33.281694374858695,0.009742249,-3.0181570981233476,0.010207655,-26.559017,0.20866294,10.541735,11.1404915,9.805311,0.97842467
2062556961862888576,304.25370539444384,40.99416047058061,12.808974225193955,0.010416374,11.028652098811271,0.011880509,55.13215397731879,0.011622256,-19.967007,0.9284159,12.6954775,13.605532,11.755668,1.0495245
989739208654548608,108.82782996795584,56.42079601832322,19.77594096267445,0.015071882,-83.78328669004696,0.011996872,-75.6111340129577,0.010336505,3.3541958,0.1883691,10.201216,10.768466,9.493136,1.0197974
5956260199420898560,269.1552317458385,-43.21700559523924,23.535496217429017,0.025567709,-5.582780330962321,0.031201048,-82.61238040682983,0.021629328,20.416319,2.9738204,14.5676365,16.30014,13.309428,1.1253844
4704179139875567872,16.351612288256916,-68.20402512613283,20.099854963250657,0.011340981,58.76296817109057,0.012475915,195.2862049605537,0.012377735,-36.026768,0.2454599,11.039047,11.783685,10.201369,0.91449875
5348350154694000000,170.94488750330927,-52.96086520447606,20.841915818276895,0.012000455,-113.61539221291622,0.011654556,18.950021495986245,0.012006818,4.1300745,0.4085374,10.877195,11.750833,9.949958,0.93684304
3451390059269265408,88.37170067032864,33.5451911272482,21.939667110344615,0.019048536,-27.189770712141236,0.022399899,-145.67396249127523,0.014499351,-60.975056,1.4292108,13.276171,14.695331,12.10187,1.3705972
2948291780795832192,105.6211996506732,-14.678393801862136,23.004372864170804,0.016515994,117.8887038010457,0.012001726,-301.9024050682226,0.012800974,-27.810104,0.13871315,10.056898,10.715409,9.279218,1.200252
2182400190235794048,310.1987158421971,53.11731605003354,14.9811169031329,0.010260145,50.31470666851169,0.012005416,88.73461434385231,0.012784855,-15.259402,0.21427795,10.538368,11.095439,9.8389,0.8927275
5587022174519664768,114.3763068599927,-37.469125549237226,12.625183367681444,0.018424734,3.781530494631653,0.019873917,-93.62434091968116,0.0214651,45.28038,5.606437,14.732717,16.12062,13.550233,1.0377103
524287899076468352,15.185912335459436,64.73655892266468,14.08681491485794,0.022028958,-44.161928404864234,0.021192254,70.40062991843953,0.02585339,-47.296387,3.0978038,14.982238,16.384396,13.825476,1.0694773
3560030123150672128,168.37026065899346,-15.268555066225929,12.779396884600768,0.021973751,-87.345031942114,0.024792913,-19.31990523759885,0.017780712,-2.5300934,0.28240845,8.783922,9.06394,8.337335,0.9605039
3950569575230064384,183.8689979772289,19.652937475091736,11.42530379024564,0.015483256,-69.21844718964826,0.016081693,-97.10804262722442,0.010701884,-4.6280746,0.57832265,12.071377,12.850251,11.209706,1.1161152
2221570184589036928,319.27961728557733,66.21492245288621,12.11688160050492,0.009496191,74.02247032142715,0.012113139,-28.499495227460866,0.012487971,-35.84055,0.4369414,12.01421,12.773617,11.166562,1.071073
2853856101467493760,2.2493024108586828,27.666857652226437,16.532126319181934,0.015750442,222.24696320597295,0.015495481,144.6037472320535,0.01664886,24.727705,0.4979838,12.722991,13.759467,11.71211,1.1097043
1549393341611271680,202.75333335717272,42.98303937352093,21.85809874284993,0.011865944,-237.1019285458081,0.008420601,-66.14784981018215,0.010056562,-32.936733,0.16146158,9.366476,9.834831,8.733081,0.93168014
460732897173581312,43.62218565084461,57.520734775145094,14.148748574826524,0.01713876,-62.47137132428007,0.01642234,41.58539206596211,0.01910577,-52.447044,0.775088,9.771947,10.163972,9.136417,1.2853826
6433557995176390016,285.8896317498367,-68.1904046190404,19.859000712239716,0.017257478,-14.055182649009314,0.009241325,43.18664708805948,0.013972499,26.787363,0.947012,13.777492,15.160585,12.622529,1.163748
2175959319837832576,321.6941828634484,54.09578844229933,10.192486806168462,0.009533434,22.49556701784813,0.011207078,21.57316390743189,0.011823128,4.7019577,0.26294863,10.836756,11.261074,10.245542,0.8440765
3166224984098237696,110.59209256828146,13.180828920810937,18.89720670487035,0.024059666,-12.036869272548929,0.02732872,-30.264634137686947,0.019315375,-11.612072,2.9077106,14.334568,15.900444,13.124177,1.1649516
6281336932498046720,223.58767134446967,-18.84482569536324,16.89847575574732,0.03626506,-200.7071157435692,0.041891027,-132.11378098785218,0.03658204,-82.81541,6.1135545,14.99869,16.525969,13.800854,1.3425595
6786184671418260224,320.9410071405458,-29.77260699173738,10.132215257945596,0.01985232,27.33632223598899,0.017024552,-68.5336043164881,0.012569361,1.8589679,1.0802009,13.093284,14.040916,12.128667,1.0489045
5479504437127465088,104.1816749781279,-60.68798458877736,18.77176130288381,0.009773356,3.2788501354270636,0.013368527,-224.11595795586692,0.012437051,10.173837,0.16340697,9.754526,10.25665,9.096272,0.8948075
38847365014725120,60.50744950853982,13.432131039517516,12.145735044794538,0.017449867,29.466797282823947,0.018748727,-47.35447187421809,0.01100783,59.627514,0.6686407,13.028133,14.025497,12.035927,1.2075884
5903017555755704832,230.1693836785552,-47.16968327537422,12.293925908248866,0.026188696,-28.515592163196303,0.027462767,-64.53949024737119,0.0227955,17.953226,0.28660697,11.271907,11.889397,10.522627,1.3188065
643130640581370752,148.1074084594578,24.857895068120506,19.8400693744869,0.031987213,123.14150923393346,0.03410289,-157.71011316353335,0.029960733,-75.43618,2.3988256,14.809521,16.431309,13.583726,1.0653259
1948077941473461504,329.6306882703612,34.658639322036564,33.41819428692805,0.014706532,-114.76037000797274,0.010842419,-34.65209589668105,0.013495546,-12.713807,0.13082571,8.76073,9.306896,8.065524,1.0598339
1974774083800451328,327.4833594622187,47.43008860590984,10.578642304975032,0.012287951,-39.15763868296458,0.012610369,82.76993077173476,0.01370432,-10.454375,1.1038686,13.144482,14.134576,12.147986,1.1394995
6300521108299845120,216.5098900151417,-12.350589428410585,14.445472690394494,0.016769404,-144.30502023929478,0.019018637,-94.02326627104144,0.015040653,-17.245611,0.80225605,13.084736,14.250411,12.015234,1.2611853
2109147461409478016,273.7641244384552,38.6581782501136,26.91263509311364,0.0127127785,-61.01184175767028,0.013878801,-244.38737877479377,0.016093832,6.4333453,0.5974986,12.700656,13.909683,11.578619,1.3082744
643439431550053632,147.41408693726868,25.6028064507189,10.182624626247858,0.019939287,20.630092115413035,0.02167759,10.20956111193734,0.024723109,-3.3185806,0.15200461,9.801085,10.173032,9.264082,1.0432906
3225814734752249472,71.60125269404003,-2.819527007877862,39.088158963929054,0.019701168,-128.85822302679227,0.021894246,-145.5730429947771,0.018740581,-11.9980545,0.26203808,11.049901,12.141657,10.011305,1.1216602
5782590177450735744,240.67448263097913,-72.95378688577885,16.50732541469607,0.01896229,-121.52710534097776,0.015747348,-60.56490787231722,0.018889477,-6.4365635,2.389153,14.51862,15.991569,13.335123,1.1550742
5198374638349171456,156.44507380366704,-81.9135327178641,10.504837297282172,0.013284776,-90.56378113632272,0.016368315,90.13908037976486,0.014159264,32.52236,1.6132483,13.70423,14.855614,12.638573,1.1578975
674004308616170368,120.4404570559378,21.713657388939577,10.461780402644475,0.021781394,53.84949048850753,0.022311563,-106.31182632070404,0.014853262,-49.82977,1.7683585,14.028597,15.292503,12.914264,1.1402522
5470700784961664000,161.05610929725205,-23.961134013683445,12.667844403601224,0.026767446,-74.21913476571316,0.027164547,36.27703102921065,0.026546817,-0.1571588,3.5111802,14.563801,15.856765,13.439675,1.105238
681064719453783040,122.72485359603262,25.022108436729603,32.224835483549484,0.020481622,-253.14755456704296,0.022150952,-176.9784738349787,0.01559867,70.90605,0.4419026,12.256507,13.582669,11.119113,1.2762183
1198522344917154304,243.30065319278756,15.84490403780288,13.578533740107938,0.023942744,-47.57392101841143,0.01800313,37.117472023808574,0.018477717,-38.884605,2.312032,14.230707,15.657872,13.06049,1.2510532
2625594360804748928,340.2517701114454,-2.576623111982564,12.604625127671444,0.01870956,-30.242421005028437,0.016319763,5.3827465555124965,0.015964564,8.011326,2.0014503,13.385382,14.500279,12.336996,1.0751224
435215328237649024,50.03078528682588,47.28118835381939,22.724151824358565,0.030550359,104.54256272690192,0.032580003,-90.63896340754472,0.03190623,15.083779,0.12614499,8.017503,8.347675,7.5186634,1.0387092
4895645380317895936,64.9622666473515,-25.92904103153567,10.778867951717222,0.022564769,-8.888354882669269,0.01629722,51.22037613843645,0.023721833,39.208202,2.7459118,14.794987,16.266388,13.565936,1.2941313
4217024604636869504,302.35644993463677,-6.49083573075013,15.575056308883472,0.033266675,-3.2390405956390267,0.032025132,-35.21818553973049,0.023295179,9.312502,3.8532917,14.838169,16.196562,13.584561,1.1442417
1965583128666656896,320.2183518728517,40.16411988893172,14.569420834602813,0.012504452,85.96155694378913,0.011571403,63.91099252854521,0.013835507,-18.863115,1.2556343,12.598334,13.608122,11.560078,1.1339086
3583289741880226432,186.9989471224156,-7.568176701182991,12.01994364731133,0.0276305,-20.186980887450055,0.028845599,-17.291072413480364,0.021363633,-8.547511,0.12998506,7.998939,8.2286005,7.6031237,0.87560654
4908245921010386816,10.567132101742382,-56.875577212112816,20.112854539054403,0.011925104,-75.1078554614277,0.011563029,-1.553122591670011,0.011888558,15.336268,0.18534341,10.092051,10.712434,9.344416,1.0691284
6872998055101241344,303.58686443795983,-17.585062739388743,19.824235463218056,0.024371682,61.624769443992605,0.027433647,-61.181894608510525,0.020720663,-4.7949705,2.2317183,14.276773,15.800867,13.075512,1.1546271
6838729507475184128,329.12902169657,-16.702687710782616,14.133138179442687,0.02402161,51.68623869450145,0.027306117,-129.2271629660026,0.01678,-35.9375,1.6505725,13.463445,14.784097,12.329404,1.0868982
1134618763469118592,178.33366767108478,83.18122743484524,14.276735818939198,0.010719257,-95.02175644554436,0.01187851,-14.470930876482138,0.012489543,15.705717,0.14698233,9.562424,9.984681,8.977276,1.011937
1058878423953527936,162.1932497471971,65.83597906820285,18.710559571614866,0.019867847,-0.5608254844301785,0.0180931,-13.161523776823636,0.019745147,-23.662052,2.334148,14.760128,16.388287,13.529598,1.1124656
6344121967022131840,350.3557480120231,-84.05340511620295,10.536461973120783,0.0126881115,75.23898563860179,0.014438806,-14.17688550526956,0.016317014,-5.0612545,1.8368704,13.841708,15.003238,12.771734,1.1263564
1488687449215461632,222.82770561014976,40.34636223414626,13.441007216280598,0.011976273,-6.764740894422179,0.011033576,96.72528874930208,0.012454228,18.06604,0.1856277,9.745866,10.120025,9.20424,1.1048188
1073869543443289856,161.87629053698262,70.80499214568202,11.509030607186055,0.016576447,-13.938827046650935,0.016116656,-49.16208018721661,0.017514562,-18.428463,1.7583998,14.24479,15.544428,13.117968,1.1268188
5230131076783122304,153.53689833425616,-72.51920741289192,11.208139321061614,0.016632494,-138.84075575492344,0.021369714,-6.80869404292644,0.018071195,73.37168,3.2934716,14.694133,16.031605,13.553167,1.0892617
4648176266735490944,84.78277659941563,-76.20881751158811,14.819368616116302,0.022862703,-24.648650870993364,0.02359907,79.0974574990801,0.029030109,-21.757427,7.425213,14.985995,16.441645,13.81094,1.1473148
2869747927140286208,352.2340275161515,30.150838740199983,14.016946088276844,0.0184524,11.677023146423522,0.014528508,-76.51224567950344,0.013393595,-20.76984,0.15676937,8.750058,9.05993,8.268673,0.98039144
2307796055398245120,0.5197270596510719,-36.94150981519593,10.002875163221272,0.014591727,38.91106688661717,0.011289267,-131.67048057017882,0.012092358,35.13194,0.21395534,10.422246,10.801718,9.870814,0.91401947
5988797948269127424,235.4793661847984,-45.27732911435819,11.73893707371497,0.019158991,-100.1085435709979,0.02030405,-112.87955856589394,0.019031782,-54.864807,0.32444024,9.909222,10.297524,9.355957,1.0537553
3826266006138524416,146.6799340293201,-3.2111085553168164,14.580917375211463,0.024257494,-16.662979714588257,0.029256376,57.23687961031693,0.0282945,0.02073751,0.16704458,7.402821,7.5943937,7.060817,1.0248567
4781848843123752960,65.45435345295991,-51.68866814592842,10.531699453057357,0.010855239,56.570479382903926,0.011704861,35.221298754763716,0.014086167,-38.31707,2.0642319,13.067241,13.927082,12.156239,1.0919466
4086828580966652800,282.77348241841486,-18.186574785312033,11.48963511507818,0.021175861,-86.98628962447219,0.024797596,10.60463820879678,0.020572547,60.50164,0.30401745,8.959362,9.289887,8.458007,0.9428622
4008706733584941312,185.4542158864933,26.549061431695932,11.654456457757265,0.019855754,-12.465125614820254,0.018623434,-8.085065204758486,0.021974565,0.41346398,0.31770763,9.1465845,9.436352,8.689064,1.0758452
2087355209670285696,297.69981211042443,50.35547892001268,10.000805845258764,0.015822211,21.44331311596899,0.020482363,-15.241769288248555,0.021588212,-28.83099,0.14358604,7.8516293,8.046179,7.5032096,0.96539706
5016951474553048704,22.439835148670703,-30.691887583168455,12.66282441598796,0.019837303,32.04172736713984,0.013689166,-60.577619756430224,0.010107652,34.285763,0.83377576,13.814647,15.103025,12.689169,1.1701512
6770313530317154560,288.8890362583546,-24.17980812340524,36.31153546833892,0.037487436,118.5673340061573,0.02991417,-102.36351827799524,0.021933552,-24.695957,0.12767206,6.119344,6.385751,5.6897607,0.95244575
2263349088120533888,293.55751202309733,70.3562227143448,16.1300293897325,0.014750904,214.53275015302708,0.019692747,-56.77631553697882,0.019291537,-63.076046,2.5322163,14.260321,15.474263,13.172108,1.0973707
6085540162437266688,194.64111115964033,-48.84704573709977,13.130206604955609,0.02902574,-219.7362999275124,0.025612801,1.8408898653923995,0.017937178,-76.65177,4.8907003,14.802581,15.969982,13.727121,1.0363495
3396092488476277632,83.3398096792084,15.73559232319576,10.204485602770768,0.017127508,5.51722246020554,0.016871432,-78.02115510912579,0.01109469,-28.716845,0.7181217,12.886432,13.760279,11.96883,0.984014
235383247412615936,49.53369363537667,38.24952141691716,62.64170091137384,0.024080377,446.1544966140102,0.02404491,-572.5534977274469,0.018611738,-4.7957644,0.15890801,9.414893,10.500271,8.380354,1.2297164
2490717402568858112,31.458594144710915,-5.946525220755349,10.388451397396937,0.018099833,33.27249418656227,0.019247686,31.31611616976984,0.014489623,18.05069,0.746813,12.501159,13.298901,11.629169,1.234452
4624696406376719488,77.99572961781695,-77.4428062348837,29.32278986242792,0.06170526,46.52814196368411,0.07632591,50.23849421833864,0.07964671,10.314992,2.3559449,13.358082,14.275991,11.608569,0.9724779
1125955264677500288,151.27454334884038,73.08742120467481,22.897589671590413,0.012934915,-70.61701048880042,0.012639775,-122.05026558657968,0.014380771,7.1422405,0.19629717,10.5542965,11.31907,9.706949,1.1167283
4555355739935913088,261.2213861243911,21.67967375723277,10.990527740142936,0.015179457,-28.376893003504616,0.009570618,-11.12082244625184,0.012763259,-26.92645,1.1571358,13.7131605,14.840969,12.652673,1.202081
1115191045841961728,99.04011057180531,74.93906515483584,10.176310484228326,0.012054032,-36.78551307213044,0.010137787,-107.59739980942582,0.012457205,6.858047,1.3914009,13.520312,14.626282,12.473347,1.0810876
6545858225885956480,340.43390308351104,-39.72936250551281,11.874067021724436,0.017934136,-79.6373682123521,0.018863138,-95.0399966505017,0.016334392,5.057422,0.3201804,11.391499,11.993058,10.656073,0.8906319
2332799774447069952,353.90691773336766,-25.46412766109964,15.725102405390524,0.021348717,230.8330114572272,0.021124538,-357.38338746756006,0.022322495,-1.988791,2.02894,13.609315,14.740849,12.550142,1.0337015
4854070131251743744,48.45878091970713,-38.80958940455194,12.657616025472862,0.021233033,-37.38239360071628,0.020813964,-44.652083064863675,0.03078324,7.709451,0.18561411,6.8558064,6.9295564,6.693642,0.9866934
6875807650905558400,307.69348788155156,-13.948044703119145,11.202315114931292,0.03050246,-1.9288693638239671,0.030257784,-48.3477183602011,0.019068664,10.64095,3.4686656,14.438282,15.77171,13.302795,1.2219846
3791922760445134848,168.69681509276867,-0.7107298189200001,15.51854702679876,0.018093929,23.581237824950534,0.018737912,-37.48384493163199,0.014725819,8.298045,5.7350197,13.34052,14.766299,12.167901,1.1666604
2432390170436755968,354.1105681101762,-12.878114513136484,13.121064595388622,0.016014148,-149.61677490716713,0.015901405,0.739040058370225,0.012744222,21.117712,1.393122,13.27093,14.290033,12.268508,1.0575423
6197502057103072512,224.867224080008,-39.06500118535145,15.74185458890935,0.017432012,-86.16213130646935,0.02118189,-111.1703721665186,0.017058909,-19.117722,2.2166703,13.517452,14.760211,12.412178,1.1981654
794865719117822336,146.46001545333306,35.35932483597341,22.365061848244984,0.01765918,-347.1830976285853,0.015754104,-313.25307958721794,0.01289654,61.89568,0.71453196,13.210094,14.718577,12.010238,1.2220099
1415355929221675392,257.18481409849534,50.6891911123751,15.301391949264431,0.009905477,28.435622478730465,0.010519094,-28.48071430015703,0.013755947,8.081457,0.16174336,9.17323,9.5223675,8.653915,0.9597951
3430481501341956096,91.32989123295988,27.4369111790303,14.05284920118028,0.025974344,16.57418169527432,0.02453884,-31.934526006039174,0.01819133,72.842255,2.9995224,14.000561,14.91253,12.880066,0.9649776
5126498326288564736,38.70201602309733,-21.557314436089523,10.592816463747155,0.08863795,7.145933111809711,0.19949812,-13.714976971538762,0.1207128,15.184271,4.573402,14.249883,15.155071,12.864732,1.3650057
5574613842197615744,93.49502957904303,-39.31645523119973,10.16008653737376,0.010274756,5.1152736137139865,0.0109333685,-10.2945432888943,0.011689066,24.35011,3.1177857,11.8061075,12.477812,11.009774,0.9419006
4535692761181209216,279.81670696460634,23.45575079281107,12.8533688455873,0.01670692,31.921837160509924,0.012728626,-36.443439095412266,0.016597955,10.664186,2.2310767,14.427999,15.818187,13.269705,1.0590156
4058369298698605440,263.2734235052988,-30.586480335240648,54.61456683802661,0.029184531,-121.22752409760002,0.030386558,-122.85763381363088,0.021977846,44.41981,1.1596359,12.499951,13.930153,11.277157,1.1674408
5581547873621532544,97.31718491157312,-35.18061052080663,16.148608541246347,0.012279108,-20.89717919657805,0.013488532,-79.66672458761154,0.0140003925,31.11818,0.40043834,11.604122,12.41509,10.722782,0.9930917
4134129674235882880,252.386804991947,-15.651651978172833,14.006020924331985,0.018487055,-39.89188673655875,0.020517964,1.0233055893400875,0.014899607,4.738327,1.0173794,13.523143,14.758193,12.422955,1.0341095
6465932187338806912,323.5766680761478,-50.705437072536526,14.315713883670025,0.015649898,-40.98987461740769,0.014211131,-80.0876032939318,0.012574533,7.9386344,1.1033351,13.642649,14.926684,12.523361,1.0812814
4672706581603590912,56.589305977556755,-64.97836902274749,13.072847675418563,0.009921307,150.75809751219185,0.010910115,88.45087182525778,0.0115831755,12.94753,0.22244406,10.585518,11.064744,9.946349,1.0087693
4106681775276762496,279.3319367683514,-11.26225520729502,10.952831268706328,0.025670156,4.741782416257388,0.027511708,-21.67238107716061,0.022776956,-25.70715,3.7434232,14.541777,16.104662,13.324614,1.161017
2485667757979339648,22.79758873878571,-1.0059196044269136,15.92986342925308,0.019027982,103.0981369250316,0.019947464,14.850235146209467,0.011600085,23.695175,0.5645991,12.336815,13.218942,11.412561,1.2307631
5335588329423845376,175.8862978718464,-59.77605074902477,10.748036999505976,0.009945712,-66.28625644058828,0.010209985,7.98876127840362,0.011012564,18.331493,0.27536976,10.616074,11.028737,10.036772,0.7817322
2379409584176933504,346.20903276118446,-27.136085625134378,10.44560566191766,0.034469992,-18.57843162435584,0.0289184,-5.443402918945715,0.028681507,7.862926,0.27028358,6.9392877,7.034868,6.741175,1.0062758
4435581505912978688,249.9580937403745,5.506720295138219,27.44792296852706,0.07291808,114.94712114058908,0.11089996,-306.6620611133082,0.07963909,51.179237,0.45167083,12.463277,13.327862,11.155534,1.0745847
983881319939008256,112.17063929833124,53.200600254862096,13.70665351097144,0.017951936,-4.296146068954908,0.01389015,-50.050300345990635,0.011256815,-58.222965,0.1447935,8.430016,8.692574,7.997671,1.0402954
4519906660447130880,287.03525072576315,21.779449244936455,10.121010632475668,0.018968409,-17.589185206682433,0.016663618,-38.18937053475031,0.016123813,-37.108234,0.11689056,7.1822,7.710365,6.4991736,0.9969667
4168114513503337344,264.36690412604764,-9.123256045952616,28.63831915984262,0.031697497,10.68381382912304,0.0347577,-39.247957810059035,0.023201527,-49.795387,2.702377,14.856067,16.744184,13.561674,1.0645925
1970729285454933632,320.3007492744599,43.97649858456164,20.90006750837558,0.0114255035,-10.654184785803247,0.011736621,46.661765496089735,0.0117987925,-28.072681,0.41424522,12.195768,13.237857,11.184313,1.0790248
222299436999652096,51.621203247695625,36.18943439500998,10.119800977875126,0.018267028,-39.11023431515649,0.01756049,-106.0481698362192,0.015272752,-16.884693,0.88317156,12.62835,13.415347,11.761361,1.0525289
4612023744590974848,30.70025267766132,-88.52731119913248,10.566108664291129,0.013367604,189.63238440914017,0.0140621085,-57.829553225160495,0.016281452,18.114681,0.7134154,12.762055,13.687667,11.810436,1.2677364
3931836920749499008,189.33018905284592,13.180355291556246,23.545514197522852,0.025276337,-179.458188273539,0.033260327,110.3338173591075,0.033770807,4.1107264,2.8093038,14.330604,15.914321,13.112527,1.102372
1022297087981609728,147.27330859254263,57.06535359150797,11.990069895931777,0.014055026,52.15119953390381,0.014071604,-13.87721298268588,0.013866107,-1.3328726,1.2385229,13.644842,14.803993,12.575905,1.1507287
6330972666946640640,218.40070113328417,-7.978150397158328,14.44016737076422,0.028514348,-60.74857754540364,0.028796105,-127.62654917997422,0.024569143,-27.883087,7.2574406,14.557375,16.000015,13.382078,1.1672729
6487752373548647680,357.515312785324,-62.25147492125686,11.209098260075862,0.011245672,42.70791826411213,0.010871939,-201.92960062678236,0.012665595,79.14412,0.8475853,13.091304,13.96782,12.164828,1.1291342
530004981581321856,10.133419454607978,69.80601601881163,18.60722149056907,0.01666708,68.85419598115067,0.015858298,-58.78946185847839,0.01833179,4.0212784,1.8676316,14.427989,15.862208,13.257021,1.0803195
1962926330616146048,331.9603333679303,45.875621671573896,24.549751373582243,0.015192055,58.828537437092905,0.01390598,90.0228424529458,0.014381981,-1.9908818,0.17203811,10.300702,11.076353,9.446076,1.0981053
1999252270650027392,357.9172729212552,58.74619633618874,10.75725888342266,0.011308393,-24.73674253376499,0.010892598,-17.592445286749545,0.011567578,-23.237583,0.3452666,11.817456,12.506812,11.0163965,0.94384813
6560476512153028224,331.7035240400273,-47.47175934466055,10.41799833607951,0.015093329,-6.923757162057092,0.013079422,-20.75623808624253,0.014139814,24.43352,0.98910683,13.133886,14.01579,12.207676,1.1022538
449878346582943232,53.10105041231742,58.152810363650104,13.596101205275106,0.022821082,60.50441956941002,0.02480137,40.14324797586066,0.023623005,-23.982101,2.347535,14.5981655,16.005444,13.4383,1.1409785
2460983348274381696,27.955434457117235,-10.80586697964623,58.2409207733023,0.027337851,568.6177622079103,0.030562798,-539.3835152227974,0.01960143,-10.337095,0.2018953,10.863001,12.043837,9.77686,1.2623228
3779138115977883264,156.36273339472652,-5.428635979592995,11.569571671505209,0.014593911,-59.18743716500087,0.017610587,12.81125469553556,0.015600951,21.429688,0.29379913,11.345799,11.928229,10.623635,0.8824831
6026471168069299968,254.09047229731945,-33.48123456753568,19.89076653054861,0.023595542,-51.86872971197129,0.029917015,-9.503079478494476,0.017499685,-25.985006,3.847151,14.037803,15.575948,12.828012,1.0611215
4606416269652179328,270.3172439550603,35.59481977088098,33.26415892910585,0.015424279,29.21188021575903,0.016553596,-571.5123015285276,0.01825016,-35.81144,0.46747062,12.504141,13.965388,11.318778,1.3159804
2000182732369241728,336.7845666586625,50.12319767271091,20.07986616899897,0.011784167,248.7671049562183,0.012301885,92.65405772521872,0.010313349,-33.09772,0.49899986,13.053872,14.212145,11.985743,1.1087923
1474748871590442240,198.53333708010427,37.319695465727285,11.435931750020544,0.016673213,-103.996808180756,0.011028274,-63.9988496686139,0.01574601,-56.961853,0.30736074,11.722148,12.45946,10.888215,1.2019526
1158583478389533440,220.70272028564392,4.045947897014275,11.813485695364667,0.017208377,43.537377290646035,0.020499164,46.02997685793351,0.015730308,1.5415287,0.20930722,8.685217,8.929809,8.2745285,1.003426
2638890892358724864,348.341377965943,-1.1250315466346608,12.32325001489035,0.021687014,82.94553196293087,0.023086589,-63.98189847421484,0.01800799,-34.285557,1.673757,13.933776,15.178322,12.829646,1.1727581
1190927159109415552,235.44773938766843,12.847513036651758,14.722101240267971,0.07480244,39.04505490347577,0.05743139,-2.9233813926988494,0.066761434,7.6888127,2.0355396,5.3139114,5.3304205,5.270518,0.9145615
988040703705816192,108.56330210445329,55.25203605726217,31.442582561732277,0.043606866,146.0711675520851,0.030238535,-28.646938314657117,0.034263458,-58.887657,0.37913686,12.037404,,,1.2115138
5886414964526349952,230.3124245075859,-55.58017629639096,18.75567004518761,0.023099383,-144.17065615459063,0.023644919,-62.53524577928065,0.022451837,-22.388884,2.7329128,14.444426,15.954307,13.252204,1.0684022
